date,tc=0.001_tv=0.1,tc=0.0025_tv=0.1,tc=0.005_tv=0.1,tc=0.001_tv=0.15,tc=0.0025_tv=0.15,tc=0.005_tv=0.15,tc=0.001_tv=inf,tc=0.0025_tv=inf,tc=0.005_tv=inf
2018-10-02,-0.017092151865663374,-0.018180132679529448,-0.019991059868626593,-0.024047648274575062,-0.025098062331446513,-0.026846497597303398,-0.02405050494140981,-0.02433756594977421,-0.024815822956451794
2018-10-03,-0.013294864106831228,-0.014422811522595946,-0.016300164638368142,-0.01867722109355663,-0.01974974788107431,-0.021534947179345454,-0.018680093479930382,-0.018985079414364114,-0.01949318895228591
2018-10-04,-0.024804083864831905,-0.026065688330012105,-0.02816508730077727,-0.035790449250966305,-0.03697875112248716,-0.03895629670550671,-0.03742574741423699,-0.03774004567308231,-0.038263658670180556
2018-10-05,-0.032395462581256695,-0.03366094133684039,-0.03576674423029469,-0.04704923285632412,-0.04824397191078866,-0.05023216943541342,-0.04993370254816554,-0.05025641336109654,-0.05079403197365184
2018-10-09,-0.030734539318056253,-0.03203700099961326,-0.03420423410203233,-0.04459557843973383,-0.045844821750153586,-0.04792356540333664,-0.04728267737623393,-0.04761492904886411,-0.04816843540205573
2018-10-10,-0.048373579671614486,-0.050022260392083684,-0.052764380939651634,-0.07067576673099807,-0.07243787602890317,-0.07536830949525364,-0.09379492712535509,-0.09413013513802004,-0.09468855103484941
2018-10-11,-0.05149377932966237,-0.053163475166046914,-0.05594043616197053,-0.07524637935731793,-0.07703851832730446,-0.08001870679386192,-0.10145665248326041,-0.10180596438978762,-0.10238786116607068
2018-10-12,-0.042322769996909315,-0.04408235971455021,-0.047008510335444065,-0.061834357537232765,-0.06376032369836782,-0.0669625316528002,-0.07533743240457158,-0.07571419934848789,-0.07634181620882985
2018-10-15,-0.04736373418654394,-0.04912914126813883,-0.05206489861252939,-0.06924174792843751,-0.07117466086870039,-0.07438830580954447,-0.08946244979343976,-0.08985570947433241,-0.09051077895507043
2018-10-16,-0.03863194474274667,-0.04045832410317929,-0.04349527275947773,-0.05644486200489085,-0.05846997870313819,-0.06183658276519555,-0.06269856304571908,-0.0631103714956931,-0.06379633149727704
2018-10-17,-0.037887377844282866,-0.039737603113204734,-0.04281410019480336,-0.05534870546195492,-0.05740919030892011,-0.06083441649857646,-0.06045139449383363,-0.06087561185502899,-0.061582230146420835
2018-10-18,-0.04647900866621635,-0.048333621899943835,-0.05141731800856364,-0.06800225816134786,-0.07006593132249239,-0.07349629244090028,-0.0871373117603329,-0.08756350130699875,-0.08827339010469448
2018-10-19,-0.046233023868149536,-0.048110105916175816,-0.051231058143613395,-0.06764160966214061,-0.06973831368308159,-0.07322340565086793,-0.08638704367345362,-0.08682457545139655,-0.08755334481178767
2018-10-22,-0.043898240769248975,-0.045798021424720226,-0.04895662797835565,-0.06421804604594028,-0.06634898741021666,-0.0698908419206753,-0.07981403989108371,-0.08026860857594253,-0.08102573998352003
2018-10-23,-0.044310198323848415,-0.04623419496815573,-0.04943294383305441,-0.06482284952266326,-0.06698915670294048,-0.0705895888205964,-0.08088394158557077,-0.0813535746194115,-0.08213577960708685
2018-10-24,-0.0573107408222977,-0.05929879021276019,-0.06260359435606389,-0.08390510340938928,-0.08615960026811331,-0.0899058584703949,-0.12294376137033491,-0.12340676320977517,-0.12417790611260349
2018-10-25,-0.04841556622206855,-0.050467468069122834,-0.05387818926604104,-0.07093875637156377,-0.07329087180161986,-0.07719895026097923,-0.0915021345951681,-0.09199971798825979,-0.092828435740681
2018-10-26,-0.056421635494289024,-0.05846749640469284,-0.06186811856678465,-0.0826636150555603,-0.08500247572530417,-0.08888843103779431,-0.12121523464237016,-0.12172028093455223,-0.1225613983088567
2018-10-29,-0.06420359110426432,-0.06624016257799525,-0.06962530473674156,-0.09401191101419926,-0.09633289227241404,-0.10018907362640972,-0.14965013326028664,-0.1501666480489563,-0.15102682883113472
2018-10-30,-0.06231011021914101,-0.06436241126983233,-0.06777363866194819,-0.09126216046108215,-0.09360703810894289,-0.09750281822644502,-0.1430997099085899,-0.14364998018456432,-0.14456633452438805
2018-10-31,-0.054795289010809434,-0.05688780606473187,-0.06036575471671102,-0.08033796932315207,-0.082745573746424,-0.0867453541692933,-0.1151357139405571,-0.11571863227441004,-0.11668933323142694
2018-11-01,-0.048715967940957006,-0.05082587230449431,-0.054332699555838526,-0.07146541394667794,-0.07390197760432693,-0.07794983237683462,-0.09177081527421527,-0.0923822575399692,-0.09340043803705778
2018-11-02,-0.054501355725353307,-0.05660438564365866,-0.06009975566404846,-0.07993596396723546,-0.08235901876195917,-0.0863843765057839,-0.11433867692139155,-0.11495972042933744,-0.11599385093734405
2018-11-05,-0.058252495626427536,-0.060361259797870104,-0.06386608621864664,-0.08541131118957901,-0.08784048639779907,-0.09187588232035415,-0.1281680290194548,-0.12881229919031711,-0.12988505292476493
2018-11-06,-0.056038629635999926,-0.05816614331077907,-0.06170205872618051,-0.08218627987707139,-0.08464410415827828,-0.08872696495666421,-0.12037160926480195,-0.12103680839612241,-0.12214438471665146
2018-11-07,-0.04767895500251418,-0.04984811879446305,-0.053453134686960224,-0.069994111348896,-0.07251783677785462,-0.07670995780828904,-0.08884105312691748,-0.08953495979554316,-0.09069032663788612
